home_type,state,borough,zip,lot_size,house_area,bedrooms,bathrooms,price
TOWNHOUSE,NJ,Blackwood,8012,0.0505,2052.0,3.0,2.0,190000
TOWNHOUSE,NJ,Rockaway Twp.,7885,0.14,922.0,1.0,1.0,199000
CONDO,NJ,Fort Lee,7024,,,1.0,1.0,170000
CONDO,NJ,Paterson City,7514,0.0288,1255.0,2.0,2.0,199000
SINGLE_FAMILY,NJ,Lebanon Twp.,7830,0.91,1389.0,3.0,1.0,199000
CONDO,NJ,Hackensack,7601,,,2.0,2.0,145000
SINGLE_FAMILY,NJ,Trenton,8610,0.0429,1401.0,3.0,2.0,185000
CONDO,NJ,Ridgewood,7450,,,1.0,1.0,125000
TOWNHOUSE,NJ,East Brunswick,8816,0.08,1100.0,2.0,2.0,180000
CONDO,NJ,Kendall Park,8824,0.0189,756.0,1.0,1.0,199999
SINGLE_FAMILY,NJ,Little Egg Harbor,8087,0.1894,1272.0,2.0,2.0,199900
CONDO,NJ,Fort Lee,7024,,,1.0,1.0,169000
SINGLE_FAMILY,NJ,Vernon Twp.,7422,0.41,,2.0,1.0,119900
TOWNHOUSE,NJ,Atlantic City,8401,,,3.0,3.0,180000
SINGLE_FAMILY,NJ,Franklinville,8322,0.09,1100.0,2.0,2.0,187900
TOWNHOUSE,NJ,Sicklerville,8081,0.0275,1606.0,3.0,3.0,199900
CONDO,NJ,Edison,8837,0.015,990.0,1.0,1.0,194900
SINGLE_FAMILY,NJ,Pitman,8071,0.0551,1017.0,2.0,2.0,130000
SINGLE_FAMILY,NJ,Elmer,8318,,1882.0,2.0,2.0,169900
SINGLE_FAMILY,NJ,Keansburg,7734,0.0574,890.0,3.0,2.0,169999
SINGLE_FAMILY,NJ,Clayton,8312,,1028.0,3.0,1.0,195800
SINGLE_FAMILY,NJ,Hamilton,8690,0.1082,1468.0,3.0,2.0,174900
CONDO,NJ,Sicklerville,8081,,1028.0,2.0,1.0,145000
CONDO,NJ,Clifton City,7011,,825.0,1.0,1.0,199888
CONDO,NJ,Maple Shade,8052,,1136.0,2.0,1.0,185000
CONDO,NJ,Ocean City,8226,,,1.0,1.0,189900
MULTI_FAMILY,NJ,City Of Orange Twp.,7050,0.09,0.0,4.0,3.0,175000
SINGLE_FAMILY,NJ,Pennsville,8070,0.57,1636.0,5.0,1.0,199000
CONDO,NJ,Fort Lee,7024,,,1.0,1.0,170000
SINGLE_FAMILY,NJ,Vineland,8360,4.0,,5.0,1.0,185000
CONDO,NJ,Hackensack,7601,,,2.0,2.0,169900
SINGLE_FAMILY,NJ,Paterson City,7501,0.06,,3.0,2.0,199900
SINGLE_FAMILY,NJ,Gloucester City,8030,0.1919,1152.0,3.0,1.0,199500
CONDO,NJ,Absecon,8205,,,2.0,2.0,149900
SINGLE_FAMILY,NJ,Pittsgrove,8318,1.58,1739.0,2.0,2.0,154000
SINGLE_FAMILY,NJ,Cedarville,8311,0.5,1312.0,2.0,2.0,100000
SINGLE_FAMILY,NJ,Hamilton,8611,0.0413,1280.0,4.0,1.0,199900
SINGLE_FAMILY,NJ,Galloway,8205,0.2238,,3.0,1.0,179000
MULTI_FAMILY,NJ,Manchester,8759,0.13,1426.0,2.0,2.0,199900
SINGLE_FAMILY,NJ,Hopatcong Boro,7843,0.09,680.0,3.0,2.0,143100
SINGLE_FAMILY,NJ,Salem,8079,1.19,2160.0,3.0,2.0,175000
SINGLE_FAMILY,NJ,Newark,7106,,,3.0,1.0,165000
CONDO,NJ,Shrewsbury Twp,7724,0.02,,2.0,1.0,190000
CONDO,NJ,Fort Lee,7024,,,1.0,1.0,158000
TOWNHOUSE,NJ,Somerset,8873,,724.0,1.0,1.0,178000
SINGLE_FAMILY,NJ,Bridgeton,8302,6.54,720.0,1.0,1.0,115000
SINGLE_FAMILY,NJ,Burlington,8016,0.0329,1848.0,3.0,3.0,174900
CONDO,NJ,Elizabeth City,7208,2.47,871.0,2.0,1.0,149900
SINGLE_FAMILY,NJ,Woodbine,8270,0.36159320477502,1412.0,3.0,2.0,155000
TOWNHOUSE,NJ,Oaklyn,8107,,1222.0,2.0,2.0,199900
TOWNHOUSE,NJ,Union Twp.,8809,0.0,,1.0,1.0,199000
CONDO,NJ,Monroe Township,8831,,0.0,2.0,1.0,100000
SINGLE_FAMILY,NJ,Berlin,8009,0.1148,912.0,1.0,2.0,169900
CONDO,NJ,Hackensack,7601,,,2.0,2.0,100000
CONDO,NJ,Edison,8837,0.015,990.0,1.0,1.0,194900
SINGLE_FAMILY,NJ,Browns Mills,8015,0.1837,1148.0,3.0,2.0,179999
CONDO,NJ,North Bergen,7047,,,0.0,1.0,145000
MULTI_FAMILY,NJ,Trenton,8618,0.0486,3289.0,7.0,,150000
MULTI_FAMILY,NJ,Whiting,8759,,,2.0,2.0,139900
SINGLE_FAMILY,NJ,Whiting,8759,0.14,1101.0,2.0,1.0,194500
SINGLE_FAMILY,NJ,Trenton,8611,0.0492,1316.0,3.0,1.0,189900
CONDO,NJ,Jersey City,7305,,1051.0,2.0,1.0,195000
CONDO,NJ,West Collingswood,8107,0.95844811753903,902.0,2.0,1.0,138500
MULTI_FAMILY,NJ,Elizabeth,7206,0.0574,1640.0,4.0,2.0,199000
SINGLE_FAMILY,NJ,Vernon Twp.,7422,0.41,,2.0,1.0,119900
SINGLE_FAMILY,NJ,Penns Grove,8069,0.101,672.0,2.0,1.0,135000
SINGLE_FAMILY,NJ,Glassboro,8028,0.46000918273646,780.0,2.0,1.0,137700
CONDO,NJ,Glen Ridge Boro Twp.,7028,2.0522,,1.0,1.0,180000
CONDO,NJ,Belleville Twp.,7109,0.3,,1.0,1.0,179900
SINGLE_FAMILY,NJ,Paterson City,7501,0.06,,3.0,2.0,199900
SINGLE_FAMILY,NJ,Vernon Twp.,7422,0.14,,2.0,1.0,150000
SINGLE_FAMILY,NJ,Alpha Boro,8865,0.0,,2.0,1.0,169900
CONDO,NJ,Ventnor City,8406,,,2.0,1.0,199000
CONDO,NJ,Fort Lee,7024,,,2.0,2.0,169000
TOWNHOUSE,NJ,Collingswood,8108,0.0257,1063.0,3.0,2.0,139900
SINGLE_FAMILY,NJ,Clayton,8312,0.2266,1576.0,3.0,2.0,199900
SINGLE_FAMILY,NJ,Hamilton,8690,0.1082,1468.0,3.0,2.0,174900
SINGLE_FAMILY,NJ,Woodbine,8270,0.27029384756657,1728.0,3.0,1.0,160000
SINGLE_FAMILY,NJ,Millville,8332,0.2204,,2.0,1.0,100000
SINGLE_FAMILY,NJ,Millville,8332,,1300.0,3.0,2.0,134900
CONDO,NJ,Atlantic City,8401,,,1.0,1.0,149900
SINGLE_FAMILY,NJ,Camden,8103,0.0209,1155.0,3.0,2.0,149900
CONDO,NJ,Fort Lee,7024,,,1.0,1.0,109555
CONDO,NJ,Trenton,8608,,912.0,2.0,1.0,125000
TOWNHOUSE,NJ,Trenton,8618,0.0333,1122.0,3.0,2.0,140000
TOWNHOUSE,NJ,Rockaway Twp.,7885,0.14,,1.0,1.0,189900
SINGLE_FAMILY,NJ,Pleasantville,8232,0.1053,,3.0,2.0,179900
SINGLE_FAMILY,NJ,Ogdensburg Boro,7439,0.25,,2.0,1.0,198000
SINGLE_FAMILY,NJ,Berlin,8009,0.2,859.0,1.0,1.0,187400
SINGLE_FAMILY,NJ,Andover Twp.,7860,0.27,,3.0,2.0,199900
SINGLE_FAMILY,NJ,Manville Boro,8835,0.53,,2.0,2.0,169500
SINGLE_FAMILY,NJ,Greenwich Twp.,8886,0.26,,4.0,2.0,179000
SINGLE_FAMILY,NJ,Atlantic City,8401,0.0861,2232.0,3.0,2.0,159900
CONDO,NJ,Glen Ridge Boro Twp.,7028,2.0522,,1.0,1.0,180000
SINGLE_FAMILY,NJ,Bridgeton,8302,2.65,960.0,3.0,1.0,100000
TOWNHOUSE,NJ,Oaklyn,8107,,1222.0,2.0,2.0,199900
CONDO,NJ,Orange,7050,,,2.0,2.0,149900
SINGLE_FAMILY,NJ,Deptford,8096,0.25899908172635,1383.0,2.0,1.0,160000
SINGLE_FAMILY,NJ,Camden,8104,0.0899,1200.0,3.0,1.0,159900
SINGLE_FAMILY,NJ,Bridgeton,8302,1.32,1122.0,3.0,1.0,180000
TOWNHOUSE,NJ,Camden,8105,0.0459,1464.0,3.0,3.0,120000
SINGLE_FAMILY,NJ,Clayton,8312,0.12,1232.0,2.0,1.0,199000
SINGLE_FAMILY,NJ,Pt Norris,8349,,924.0,3.0,2.0,107000
CONDO,NJ,Piscataway,8854,0.0081,915.0,2.0,1.0,111951
SINGLE_FAMILY,NJ,Washington Boro,7882,0.05,,1.0,1.0,163300
SINGLE_FAMILY,NJ,Newfield,8344,0.38999081726354,1248.0,0.0,0.0,186440
SINGLE_FAMILY,NJ,Stillwater Twp.,7860,0.42,,3.0,2.0,179000
CONDO,NJ,Fort Lee,7024,,,1.0,1.0,150000
SINGLE_FAMILY,NJ,Whiting,8759,,1553.0,2.0,2.0,189900
SINGLE_FAMILY,NJ,Hammonton,8037,0.32929292929293,,3.0,1.0,160000
CONDO,NJ,Burlington,8016,,956.0,2.0,1.0,154777
SINGLE_FAMILY,NJ,Lakewood,8701,,878.0,2.0,1.0,135000
SINGLE_FAMILY,NJ,Whiting,8759,,1198.0,2.0,2.0,175000
SINGLE_FAMILY,NJ,Richland,8350,0.69,1700.0,3.0,1.0,143000
TOWNHOUSE,NJ,Blackwood,8012,0.0505,2052.0,3.0,2.0,190000
MULTI_FAMILY,NJ,Camden,8105,0.05,1350.0,2.0,2.0,140000
CONDO,NJ,Vernon Twp.,7462,0.01,490.0,1.0,1.0,185900
TOWNHOUSE,NJ,Asbury Park City,7712,0.04,,2.0,1.0,199000
CONDO,NJ,Mount Laurel,8054,,1068.0,2.0,2.0,189000
CONDO,NJ,Edison Twp.,8837,0.0,,1.0,1.0,129000
SINGLE_FAMILY,NJ,Vernon Twp.,7461,0.93,1192.0,3.0,1.0,185000
CONDO,NJ,Mount Laurel,8054,,1196.0,2.0,2.0,170000
SINGLE_FAMILY,NJ,Lakewood,8701,0.03,982.0,2.0,1.0,189000
CONDO,NJ,Rutherford,7070,,,1.0,1.0,174999
SINGLE_FAMILY,NJ,Millville,8332,0.32139577594123,696.0,2.0,1.0,169000
TOWNHOUSE,NJ,Parsippany-Troy Hills Twp.,7950,0.0,,1.0,1.0,199999
SINGLE_FAMILY,NJ,Galloway,8205,0.38,,3.0,1.0,125000
TOWNHOUSE,NJ,Camden,8103,0.0351,1353.0,3.0,2.0,199999
CONDO,NJ,Fort Lee,7024,,,1.0,1.0,109555
CONDO,NJ,Hackensack,7601,,,1.0,1.0,100000
CONDO,NJ,Hammonton,8037,,1084.0,2.0,2.0,139900
SINGLE_FAMILY,NJ,Allentown,8501,0.06,1800.0,3.0,1.0,195000
SINGLE_FAMILY,NJ,Vernon Twp.,7422,0.18,,2.0,1.0,199900
TOWNHOUSE,NJ,Mantua,8051,,872.0,2.0,1.0,180000
SINGLE_FAMILY,NJ,Trenton,8611,0.0492,1316.0,3.0,1.0,189900
CONDO,NJ,Hackensack,7601,,,2.0,2.0,100000
APARTMENT,NJ,Swedesboro,8085,,1005.0,2.0,2.0,195000
CONDO,NJ,Cherry Hill,8002,,944.0,2.0,1.0,129900
SINGLE_FAMILY,NJ,Phillipsburg Town,8865,0.02,,3.0,2.0,195000
MULTI_FAMILY,NJ,New Brunswick,8901,0.0551,2172.0,4.0,2.0,150000
SINGLE_FAMILY,NJ,Egg Harbor Township,8234,0.51652892561983,,2.0,1.0,177777
SINGLE_FAMILY,NJ,Bridgeton,8302,0.1846,1577.0,2.0,1.0,109000
SINGLE_FAMILY,NJ,Vernon Twp.,7462,0.29,,2.0,1.0,170000
CONDO,NJ,North Bergen,7047,,700.0,1.0,1.0,189900
TOWNHOUSE,NJ,Rockaway Twp.,7885,0.14,,1.0,1.0,189900
SINGLE_FAMILY,NJ,Keansburg,7734,0.11,1120.0,3.0,1.0,190000
SINGLE_FAMILY,NJ,Whiting,8759,0.14,1101.0,2.0,1.0,194500
TOWNHOUSE,NJ,Vineland,8361,,1400.0,3.0,2.0,185000
MULTI_FAMILY,NJ,Clementon,8021,0.27550505050505,0.0,2.0,2.0,175000
SINGLE_FAMILY,NJ,Whiting,8759,,1200.0,2.0,2.0,160000
SINGLE_FAMILY,NJ,Pittsgrove,8318,0.61999540863177,2018.0,3.0,2.0,175000
CONDO,NJ,Atlantic City,8401,,,2.0,1.0,120000
TOWNHOUSE,NJ,Barnegat,8005,0.0546,,3.0,2.0,175000
CONDO,NJ,Jersey City,7305,,1051.0,2.0,1.0,195000
SINGLE_FAMILY,NJ,Lakewood,8701,0.02,858.0,2.0,1.0,125000
SINGLE_FAMILY,NJ,High Bridge Boro,8829,0.97,,2.0,1.0,189900
CONDO,NJ,Princeton,8540,,860.0,2.0,1.0,175658
CONDO,NJ,Monroe Township,8831,,0.0,2.0,1.0,147000
SINGLE_FAMILY,NJ,West Berlin,8091,0.2265,829.0,2.0,1.0,136999
SINGLE_FAMILY,NJ,Landisville,8326,0.1722,1316.0,3.0,2.0,179900
CONDO,NJ,Jersey City,7304,0.0541,610.0,1.0,1.0,190000
SINGLE_FAMILY,NJ,Milford Boro,8848,0.49,744.0,1.0,1.0,119900
CONDO,NJ,Atlantic City,8401,,,0.0,1.0,119000
SINGLE_FAMILY,NJ,Manchester,8759,,,2.0,1.0,110000
APARTMENT,NJ,Voorhees,8043,,654.0,1.0,1.0,132900
SINGLE_FAMILY,NJ,Whiting,8759,,,2.0,2.0,162900
SINGLE_FAMILY,NJ,Gloucester City,8030,0.16,874.0,3.0,1.0,190000
SINGLE_FAMILY,NJ,Milford Boro,8848,0.49,744.0,1.0,1.0,119900
SINGLE_FAMILY,NJ,Westville,8093,0.0778,1286.0,3.0,2.0,175000
TOWNHOUSE,NJ,Parsippany-Troy Hills Twp.,7034,0.03,,1.0,1.0,190000
SINGLE_FAMILY,NJ,Salem,8079,1.19,2160.0,3.0,2.0,175000
SINGLE_FAMILY,NJ,Landisville,8326,0.1722,1316.0,3.0,2.0,179900
CONDO,NJ,Fort Lee,7024,,,1.0,1.0,150000
SINGLE_FAMILY,NJ,Pennsauken,8110,0.1056,1056.0,3.0,2.0,199900
CONDO,NJ,Atlantic City,8401,,,1.0,1.0,199000
SINGLE_FAMILY,NJ,Cape May Court House,8210,0.26308539944904,,2.0,1.0,199900
SINGLE_FAMILY,NJ,Newton Town,7860,1.73,,3.0,3.0,175000
SINGLE_FAMILY,NJ,Newfield,8344,0.38999081726354,1248.0,0.0,0.0,186440
SINGLE_FAMILY,NJ,White Twp.,7863,0.55,1520.0,3.0,2.0,195000
SINGLE_FAMILY,NJ,Penns Grove,8069,0.1969,2962.0,5.0,1.0,125000
CONDO,NJ,Orange,7050,,,2.0,1.0,144000
SINGLE_FAMILY,NJ,Gloucester City,8030,0.16,874.0,3.0,1.0,190000
CONDO,NJ,Glen Ridge,7028,2.052157943067,0.0,1.0,1.0,175000
SINGLE_FAMILY,NJ,Deptford,8096,0.25899908172635,1383.0,2.0,1.0,160000
CONDO,NJ,Wildwood,8260,,,1.0,1.0,197500
SINGLE_FAMILY,NJ,Cape May Court House,8210,0.53374655647383,1624.0,3.0,1.0,140000
CONDO,NJ,Absecon,8201,,1111.0,2.0,2.0,190000
SINGLE_FAMILY,NJ,Atlantic City,8401,0.0861,2232.0,3.0,2.0,159900
SINGLE_FAMILY,NJ,Vineland,8361,,1568.0,3.0,2.0,135000
SINGLE_FAMILY,NJ,Manville Boro,8835,0.53,,2.0,2.0,169500
CONDO,NJ,Monroe Township,8831,0.0168,1123.0,2.0,2.0,189000
SINGLE_FAMILY,NJ,Somers Point,8244,0.2296,1000.0,2.0,1.0,199900
SINGLE_FAMILY,NJ,Hopatcong Boro,7843,0.12,,1.0,1.0,149900
SINGLE_FAMILY,NJ,Berlin,8009,0.2,859.0,1.0,1.0,187400
SINGLE_FAMILY,NJ,Pemberton Twp.,8015,40.57,,3.0,2.0,144900
SINGLE_FAMILY,NJ,Manchester,8759,0.2,1193.0,2.0,2.0,190000
CONDO,NJ,Fort Lee,7024,,,0.0,1.0,110000
CONDO,NJ,Fort Lee,7024,,,2.0,4.0,190000
CONDO,NJ,West New York,7093,,,1.0,1.0,165000
SINGLE_FAMILY,NJ,Bridgeton,8302,1.32,1122.0,3.0,1.0,180000
SINGLE_FAMILY,NJ,Pittsgrove,8318,0.61999540863177,2018.0,3.0,2.0,175000
CONDO,NJ,Teaneck,7666,,,1.0,1.0,169900
SINGLE_FAMILY,NJ,Pemberton,8068,0.1515,969.0,3.0,1.0,129900
SINGLE_FAMILY,NJ,Whiting,8759,,1200.0,2.0,2.0,160000
CONDO,NJ,Belleville Twp.,7109,8.27,,1.0,1.0,169900
CONDO,NJ,Hammonton,8037,,1084.0,2.0,2.0,139900
SINGLE_FAMILY,NJ,Mount Holly,8060,0.81000918273646,1142.0,2.0,1.0,120000
SINGLE_FAMILY,NJ,Millville,8332,0.2204,,2.0,1.0,100000
SINGLE_FAMILY,NJ,Penns Grove,8069,0.101,672.0,2.0,1.0,135000
SINGLE_FAMILY,NJ,Paterson City,7503,0.06,,3.0,1.0,199000
SINGLE_FAMILY,NJ,Toms River,8759,,,2.0,1.0,169000
SINGLE_FAMILY,NJ,Bridgeton,8302,0.2249,1408.0,3.0,2.0,195000
SINGLE_FAMILY,NJ,Pleasantville,8232,0.1053,,3.0,2.0,179900
CONDO,NJ,North Bergen,7047,,,2.0,1.0,179900
SINGLE_FAMILY,NJ,Salem,8079,0.0751,1008.0,3.0,2.0,125000
TOWNHOUSE,NJ,Thorofare,8086,,1408.0,3.0,3.0,199000
TOWNHOUSE,NJ,Trenton,8611,0.0187,672.0,2.0,1.0,125000
CONDO,NJ,Fort Lee,7024,,,1.0,2.0,125000
CONDO,NJ,Fort Lee,7024,,,1.0,2.0,180000
CONDO,NJ,Fort Lee,7024,,,0.0,1.0,110000
TOWNHOUSE,NJ,Mays Landing,8330,,,2.0,2.0,173000
SINGLE_FAMILY,NJ,Somers Point,8244,0.2296,1000.0,2.0,1.0,199900
SINGLE_FAMILY,NJ,Pemberton,8068,0.1377,690.0,2.0,1.0,125000
SINGLE_FAMILY,NJ,Franklinville,8322,0.93000459136823,1492.0,3.0,2.0,199900
SINGLE_FAMILY,NJ,Hammonton,8037,1.05,1200.0,2.0,1.0,175000
SINGLE_FAMILY,NJ,Pennsville,8070,0.1635,1036.0,2.0,2.0,195000
SINGLE_FAMILY,NJ,Penns Grove,8069,0.1225,1008.0,3.0,1.0,119900
SINGLE_FAMILY,NJ,Trenton,8610,0.0429,1401.0,3.0,2.0,185000
SINGLE_FAMILY,NJ,Penns Grove,8069,0.1969,2962.0,5.0,1.0,125000
CONDO,NJ,Teaneck,7666,,,1.0,1.0,169900
TOWNHOUSE,NJ,Sicklerville,8081,0.1008,1162.0,3.0,2.0,160000
CONDO,NJ,Atlantic City,8401,,,0.0,1.0,175000
CONDO,NJ,Paterson City,7514,0.0,,1.0,1.0,145900
TOWNHOUSE,NJ,Parsippany-Troy Hills Twp.,7034,0.03,,1.0,1.0,190000
CONDO,NJ,Atlantic City,8401,,,1.0,1.0,125000
CONDO,NJ,North Plainfield Boro,7060,,,1.0,1.0,180000
SINGLE_FAMILY,NJ,Phillipsburg Town,8865,0.06,,3.0,1.0,128000
SINGLE_FAMILY,NJ,Trenton,8609,0.1283,2493.0,4.0,2.0,180000
SINGLE_FAMILY,NJ,Bridgeton,8302,,,3.0,1.0,110800
SINGLE_FAMILY,NJ,Vernon Twp.,7422,0.14,,2.0,1.0,150000
SINGLE_FAMILY,NJ,Montague Twp.,7827,2.0,,2.0,1.0,115000
CONDO,NJ,Pennington,8534,,940.0,2.0,1.0,106023
CONDO,NJ,Franklin Park,8823,,648.0,1.0,1.0,175000
SINGLE_FAMILY,NJ,Alloway,8001,,,2.0,1.0,126900
TOWNHOUSE,NJ,Trenton,8609,0.0522,1174.0,5.0,2.0,170000
SINGLE_FAMILY,NJ,Millville,8332,0.4315886134068,1792.0,3.0,3.0,155000
MULTI_FAMILY,NJ,Paulsboro,8066,0.0906,1768.0,4.0,2.0,199900
MULTI_FAMILY,NJ,Paulsboro,8066,0.0906,1768.0,4.0,2.0,199900
SINGLE_FAMILY,NJ,Cape May Court House,8210,0.53374655647383,1624.0,3.0,1.0,140000
SINGLE_FAMILY,NJ,Palmyra,8065,0.2295,1808.0,4.0,1.0,199000
MULTI_FAMILY,NJ,Whiting,8759,,1558.0,2.0,2.0,159900
SINGLE_FAMILY,NJ,Trenton,8609,0.0501,1184.0,4.0,1.0,195000
SINGLE_FAMILY,NJ,Hammonton,8037,18.07,983.0,1.0,1.0,130000
SINGLE_FAMILY,NJ,Egg Harbor Township,8234,0.1245,1288.0,2.0,2.0,180000
SINGLE_FAMILY,NJ,Atlantic City,8401,0.0287,,3.0,2.0,179900
MULTI_FAMILY,NJ,Trenton,8618,0.0367,1307.0,5.0,2.0,105000
CONDO,NJ,Vernon Twp.,7462,0.01,,2.0,1.0,199900
SINGLE_FAMILY,NJ,Pleasantville,8232,0.1334,,3.0,2.0,169500
MULTI_FAMILY,NJ,Atlantic City,8401,0.0436,,,,149000
SINGLE_FAMILY,NJ,Pemberton,8068,0.15,705.0,2.0,1.0,154900
SINGLE_FAMILY,NJ,Vineland,8361,,1568.0,3.0,2.0,135000
SINGLE_FAMILY,NJ,Keansburg,7734,0.07,524.0,1.0,1.0,150000
TOWNHOUSE,NJ,Roebling,8554,0.0404,1200.0,3.0,1.0,139990
TOWNHOUSE,NJ,Hightstown,8520,,868.0,1.0,1.0,159000
SINGLE_FAMILY,NJ,Trenton,8638,0.0327,1176.0,3.0,1.0,150000
CONDO,NJ,Glen Ridge,7028,2.052157943067,0.0,1.0,1.0,175000
CONDO,NJ,Fort Lee,7024,,,2.0,2.0,155000
SINGLE_FAMILY,NJ,Ewing,8638,0.0918,1216.0,4.0,1.0,130000
SINGLE_FAMILY,NJ,Alpha Boro,8865,0.06,,2.0,1.0,175000
SINGLE_FAMILY,NJ,Trenton,8609,0.0468,1306.0,3.0,2.0,175000
CONDO,NJ,Fort Lee,7024,,,2.0,2.0,175000
SINGLE_FAMILY,NJ,Pleasantville,8232,0.1722,,3.0,2.0,165000
CONDO,NJ,Absecon,8201,,1111.0,2.0,2.0,190000
MULTI_FAMILY,NJ,Phillipsburg,8865,0.079,5000.0,4.0,,189900
SINGLE_FAMILY,NJ,Lakewood,8701,0.02,858.0,2.0,1.0,189000
CONDO,NJ,Ventnor City,8406,,,2.0,1.0,159000
TOWNHOUSE,NJ,Phillipsburg Town,8865,0.02,1500.0,3.0,1.0,159000
TOWNHOUSE,NJ,Absecon,8205,,,2.0,2.0,179900
SINGLE_FAMILY,NJ,Salem,8079,0.1478,1872.0,4.0,2.0,100000
CONDO,NJ,North Bergen,7047,,725.0,1.0,1.0,189000
SINGLE_FAMILY,NJ,Washington Boro,7882,0.07,1170.0,3.0,1.0,175000
SINGLE_FAMILY,NJ,Newark,7107,,,3.0,1.0,140000
SINGLE_FAMILY,NJ,Cape May Court House,8210,0.26308539944904,,2.0,1.0,199900
SINGLE_FAMILY,NJ,Bellmawr,8031,0.1377,1154.0,3.0,1.0,119900
CONDO,NJ,Fort Lee,7024,,,1.0,1.0,160000
SINGLE_FAMILY,NJ,Egg Harbor Township,8234,0.50505050505051,,2.0,1.0,192000
SINGLE_FAMILY,NJ,Atlantic City,8401,0.0287,,3.0,2.0,180000
CONDO,NJ,West New York,7093,,,1.0,1.0,165000
SINGLE_FAMILY,NJ,Pemberton Twp.,8015,40.57,,3.0,2.0,144900
SINGLE_FAMILY,NJ,Elmer,8318,0.45158402203857,1358.0,3.0,1.0,185000
SINGLE_FAMILY,NJ,Penns Grove,8069,,1359.0,3.0,2.0,109000
SINGLE_FAMILY,NJ,Paterson City,7522,0.03,,3.0,1.0,175000
MULTI_FAMILY,NJ,Trenton,8618,0.0486,3289.0,7.0,,150000
SINGLE_FAMILY,NJ,Egg Harbor Township,8234,0.0551,,3.0,1.0,115000
CONDO,NJ,Fort Lee,7024,,,1.0,1.0,178000
SINGLE_FAMILY,NJ,Audubon,8106,0.0478,1140.0,3.0,1.0,180000
CONDO,NJ,Hopatcong Boro,7843,0.5,,2.0,1.0,165000
CONDO,NJ,Middlesex,8846,,0.0,2.0,1.0,195000
CONDO,NJ,Sewell,8080,,920.0,2.0,1.0,199000
SINGLE_FAMILY,NJ,Toms River,8753,0.13,1072.0,2.0,1.0,169900
SINGLE_FAMILY,NJ,Whiting,8759,,1456.0,2.0,2.0,119900
SINGLE_FAMILY,NJ,Atlantic City,8401,0.0482,1359.0,3.0,3.0,149900
CONDO,NJ,Wildwood,8260,,,1.0,1.0,197500
SINGLE_FAMILY,NJ,Vernon Twp.,7422,0.2,1276.0,3.0,1.0,149900
CONDO,NJ,Manchester Township,8759,,1553.0,2.0,2.0,189900
SINGLE_FAMILY,NJ,White Twp.,7823,,,2.0,2.0,149000
CONDO,NJ,Brigantine,8203,,,1.0,1.0,179900
SINGLE_FAMILY,NJ,Galloway,8205,0.51652892561983,,2.0,1.0,176000
CONDO,NJ,East Orange City,7018,,,1.0,1.0,180000
TOWNHOUSE,NJ,Galloway,8205,0.02,1330.0,2.0,3.0,188500
TOWNHOUSE,NJ,Woodbury,8096,0.063,903.0,3.0,1.0,149900
TOWNHOUSE,NJ,Collingswood,8108,0.0257,1063.0,3.0,2.0,139900
CONDO,NJ,Township,8234,,944.0,2.0,1.0,135500
CONDO,NJ,Orange,7050,,,2.0,1.0,144000
SINGLE_FAMILY,NJ,Williamstown,8094,0.57392102846648,640.0,2.0,1.0,125000
SINGLE_FAMILY,NJ,Egg Harbor City,8215,0.155,1188.0,3.0,1.0,149900
SINGLE_FAMILY,NJ,Pennsville,8070,0.0717,652.0,2.0,1.0,150000
SINGLE_FAMILY,NJ,Penns Grove,8069,,1141.0,3.0,2.0,109000
SINGLE_FAMILY,NJ,Palmyra,8065,0.1565,0.0,0.0,2.0,179900
CONDO,NJ,Atlantic City,8401,,286.0,0.0,1.0,109900
TOWNHOUSE,NJ,Gloucester City,8030,0.0283,1195.0,3.0,1.0,199900
TOWNHOUSE,NJ,Trenton,8618,0.0333,1122.0,3.0,2.0,140000
TOWNHOUSE,NJ,Camden,8104,0.0194,980.0,2.0,1.0,110000
SINGLE_FAMILY,NJ,Lakewood,8701,0.02,663.0,1.0,1.0,119500
CONDO,NJ,Brick,8724,0.12,1022.0,2.0,1.0,184900
SINGLE_FAMILY,NJ,Camden,8105,0.0422,1381.0,3.0,1.0,115000
TOWNHOUSE,NJ,Trenton,8618,,1530.0,3.0,2.0,199999
SINGLE_FAMILY,NJ,Salem,8079,0.0751,1008.0,3.0,2.0,125000
SINGLE_FAMILY,NJ,Trenton,8638,0.0327,1176.0,3.0,1.0,150000
MULTI_FAMILY,NJ,Lakewood,8701,0.03,982.0,2.0,1.0,189900
SINGLE_FAMILY,NJ,Atlantic City,8401,0.1148,,2.0,1.0,135000
SINGLE_FAMILY,NJ,Pemberton,8068,0.1377,690.0,2.0,1.0,125000
CONDO,NJ,Nutley Twp.,7110,8.08,,1.0,1.0,162000
CONDO,NJ,Piscataway,8854,0.0081,915.0,2.0,1.0,111951
SINGLE_FAMILY,NJ,High Bridge Boro,8829,0.97,,2.0,1.0,189900
SINGLE_FAMILY,NJ,Greenwich Twp.,8886,1.0,,2.0,2.0,150000
SINGLE_FAMILY,NJ,Mannington,8079,0.56999540863177,1774.0,3.0,3.0,195000
SINGLE_FAMILY,NJ,Penns Grove,8069,,1141.0,3.0,2.0,109000
SINGLE_FAMILY,NJ,Green Creek,8219,0.27548209366391,,3.0,1.0,125000
APARTMENT,NJ,Voorhees,8043,,654.0,1.0,1.0,132900
