home_type,state,borough,zip,lot_size,house_area,bedrooms,bathrooms,price
SINGLE_FAMILY,NY,Flushing,11355,,1280.0,4,2.0,3300
SINGLE_FAMILY,NY,Rosedale,11422,,,3,1.0,3385
TOWNHOUSE,NY,Little Neck,11363,,1000.0,3,2.0,2600
TOWNHOUSE,NY,Flushing,11367,,1300.0,2,2.0,3500
SINGLE_FAMILY,NY,Ozone Park,11416,,1100.0,3,1.0,2500
SINGLE_FAMILY,NY,Jamaica,11435,,1120.0,3,2.0,3200
SINGLE_FAMILY,NY,Flushing,11366,,1300.0,3,3.0,3350
SINGLE_FAMILY,NY,Arverne,11692,,1092.0,3,1.0,2800
SINGLE_FAMILY,NY,East Elmhurst,11369,,1400.0,3,2.0,3975
SINGLE_FAMILY,NY,Jamaica,11434,,,1,1.0,1300
SINGLE_FAMILY,NY,Flushing,11366,,1687.0,3,1.5,3549
SINGLE_FAMILY,NY,Jamaica,11432,,3000.0,6,4.5,6000
SINGLE_FAMILY,NY,Jamaica,11414,,,3,2.0,2400
SINGLE_FAMILY,NY,Hollis,11423,,,3,3.0,4795
SINGLE_FAMILY,NY,Fresh Meadows,11366,,,6,3.0,5500
SINGLE_FAMILY,NY,Flushing,11366,,,4,2.0,4500
TOWNHOUSE,NY,Ozone Park,11416,,,3,2.0,3100
SINGLE_FAMILY,NY,Ridgewood,11385,,,4,2.5,3595
SINGLE_FAMILY,NY,Flushing,11357,,1056.0,3,1.0,2800
SINGLE_FAMILY,NY,Queens Village,11429,,,1,1.0,1650
TOWNHOUSE,NY,Far Rockaway,11691,,1000.0,3,1.0,2550
SINGLE_FAMILY,NY,South Ozone Park,11420,,,0,0.0,2200
SINGLE_FAMILY,NY,Jamaica,11429,,,3,2.0,3150
SINGLE_FAMILY,NY,Queens Village,11429,,,1,1.0,1900
SINGLE_FAMILY,NY,Queens Village,11427,,,4,1.5,4500
SINGLE_FAMILY,NY,Oakland Gardens,11364,,,4,2.0,3700
SINGLE_FAMILY,NY,Far Rockaway,11691,,,3,1.0,2826
SINGLE_FAMILY,NY,South Richmond Hill,11419,,,2,1.0,2700
SINGLE_FAMILY,CT,Meriden,6450,,,2,1.0,1500
SINGLE_FAMILY,NY,Schenectady,12304,,1298.0,4,1.5,1895
SINGLE_FAMILY,NY,Schenectady,12306,,,1,1.0,1200
SINGLE_FAMILY,NY,Schenectady,12309,,1200.0,3,1.0,2100
TOWNHOUSE,NY,Schenectady,12303,,,2,1.0,1250
TOWNHOUSE,NY,Schenectady,12303,,,2,1.0,1300
SINGLE_FAMILY,NY,Schenectady,12303,,2000.0,4,2.0,2299
SINGLE_FAMILY,NY,Schenectady,12303,,1500.0,3,2.0,1950
SINGLE_FAMILY,NY,Schenectady,12305,,3780.0,2,1.5,1595
SINGLE_FAMILY,NY,Niskayuna,12309,,1290.0,3,1.5,2100
SINGLE_FAMILY,NY,Glenville,12302,,672.0,2,1.0,1125
TOWNHOUSE,NY,New York,10016,,,2,1.0,3500
SINGLE_FAMILY,NY,New York,10065,,4640.0,4,6.0,19000
TOWNHOUSE,NY,New York,10014,,2400.0,3,3.0,22000
TOWNHOUSE,NY,New York,10014,,3000.0,4,2.5,21000
TOWNHOUSE,NY,New York,10011,,2984.0,3,5.0,25000
TOWNHOUSE,NY,New York,10021,,7600.0,6,6.0,65000
SINGLE_FAMILY,NY,New York,10009,,3680.0,3,4.5,17500
TOWNHOUSE,NY,New York,10021,,4000.0,3,4.5,18500
TOWNHOUSE,NY,New York,10001,,2450.0,4,2.5,16750
TOWNHOUSE,NY,New York,10128,,3520.0,4,4.5,25000
TOWNHOUSE,NY,New York,10027,,2100.0,2,2.0,5495
TOWNHOUSE,NY,New York,10128,,,5,3.0,22000
TOWNHOUSE,NY,New York,10024,,,6,6.5,35000
SINGLE_FAMILY,NY,New York,10013,,,4,4.5,36000
TOWNHOUSE,NY,New York,10012,,7000.0,4,6.0,75000
TOWNHOUSE,NY,New York,10013,,8040.0,5,7.0,45000
TOWNHOUSE,NY,New York,10024,,,1,1.0,4500
TOWNHOUSE,NY,New York,10021,,2500.0,4,3.5,13975
TOWNHOUSE,NY,New York,10065,,3200.0,5,4.5,26000
TOWNHOUSE,NY,New York,10021,,3800.0,4,4.5,24800
TOWNHOUSE,NY,New York,10017,,4500.0,4,4.5,25000
TOWNHOUSE,NY,New York,10017,,4600.0,4,3.5,35000
TOWNHOUSE,CT,Bridgeport,6608,,1380.0,2,1.5,1750
TOWNHOUSE,CT,Bridgeport,6605,,,3,1.0,1800
SINGLE_FAMILY,CT,Bridgeport,6606,,1100.0,3,1.0,2100
SINGLE_FAMILY,CT,Bridgeport,6606,,1500.0,4,2.0,3700
SINGLE_FAMILY,CT,Bridgeport,6608,,1000.0,2,1.0,1600
TOWNHOUSE,CT,Bridgeport,6606,,,2,1.0,1600
TOWNHOUSE,CT,Bridgeport,6607,,1200.0,2,1.0,1450
TOWNHOUSE,CT,Bridgeport,6605,,1250.0,3,1.0,2321
SINGLE_FAMILY,CT,Bridgeport,6604,,2450.0,2,1.0,1600
TOWNHOUSE,CT,Bridgeport,6606,,1063.0,2,1.0,1800
TOWNHOUSE,CT,Bridgeport,6604,,,3,2.0,2200
TOWNHOUSE,CT,Bridgeport,6608,,1400.0,4,2.0,2500
SINGLE_FAMILY,CT,Bridgeport,6605,,1400.0,5,1.0,2899
TOWNHOUSE,CT,Bridgeport,6605,,1800.0,5,2.0,2550
TOWNHOUSE,CT,Bridgeport,6604,,,2,1.0,1600
SINGLE_FAMILY,CT,Bridgeport,6606,,1555.0,4,2.0,3000
TOWNHOUSE,CT,Bridgeport,6610,,1750.0,5,1.0,2600
SINGLE_FAMILY,CT,Bridgeport,6606,,1862.0,5,2.5,3600
SINGLE_FAMILY,CT,Bridgeport,6606,,1915.0,5,2.0,4250
TOWNHOUSE,CT,Bridgeport,6604,,600.0,1,1.0,1375
TOWNHOUSE,CT,Bridgeport,6608,,1200.0,3,1.0,2100
TOWNHOUSE,CT,Bridgeport,6608,,,1,1.0,1350
TOWNHOUSE,CT,Bridgeport,6608,,,1,1.0,1200
SINGLE_FAMILY,CT,Bridgeport,6606,,1152.0,4,1.0,2600
SINGLE_FAMILY,CT,Bridgeport,6606,,1152.0,4,1.5,3200
SINGLE_FAMILY,CT,Bridgeport,6606,,1459.0,4,2.0,3500
SINGLE_FAMILY,CT,Bridgeport,6608,,902.0,2,1.0,1700
SINGLE_FAMILY,CT,Bridgeport,6610,,1150.0,3,2.0,3200
SINGLE_FAMILY,CT,Bridgeport,6606,,1696.0,3,1.0,4200
SINGLE_FAMILY,CT,Bridgeport,6610,,1435.0,4,2.0,3200
TOWNHOUSE,CT,Bridgeport,6605,,1250.0,2,1.0,1817
SINGLE_FAMILY,CT,Bridgeport,6605,,900.0,2,1.0,2000
SINGLE_FAMILY,CT,Bridgeport,6606,,1400.0,4,2.0,3800
TOWNHOUSE,CT,Bridgeport,6604,,,1,1.0,1500
TOWNHOUSE,CT,Bridgeport,6608,,,2,1.0,1700
TOWNHOUSE,CT,Bridgeport,6608,,,2,1.0,1550
SINGLE_FAMILY,NJ,Passaic,7055,,,3,1.0,1875
TOWNHOUSE,CT,Bristol,6010,,,3,1.0,1750
TOWNHOUSE,CT,Bristol,6010,,1400.0,2,1.5,1800
TOWNHOUSE,CT,Bristol,6010,,1300.0,3,1.5,1650
TOWNHOUSE,CT,Bristol,6010,,950.0,2,1.5,1400
